id,score,skill_id,student_id
3218,0,33,92
3219,15,34,92
3220,53,35,92
3221,0,1,93
3222,0,2,93
3223,0,3,93
3224,25,4,93
3225,0,5,93
3226,41,6,93
3227,0,7,93
3228,0,8,93
3229,0,9,93
3230,0,10,93
3231,0,11,93
3232,0,12,93
3233,0,13,93
3234,0,14,93
3235,0,15,93
3236,20,16,93
3237,0,17,93
3238,0,18,93
3239,0,19,93
3240,0,20,93
3241,0,21,93
3242,2,22,93
3243,0,23,93
3244,0,24,93
3245,0,25,93
3246,0,26,93
3247,0,27,93
3248,0,28,93
3249,0,29,93
3250,2,30,93
3251,0,31,93
3252,0,32,93
3253,0,33,93
3254,0,34,93
3255,0,35,93
3256,0,1,94
3257,0,2,94
3258,23,3,94
3259,0,4,94
3260,0,5,94
3261,0,6,94
3262,0,7,94
3263,0,8,94
3264,0,9,94
3265,0,10,94
3266,0,11,94
3267,0,12,94
3268,0,13,94
3269,0,14,94
3270,56,15,94
3271,0,16,94
3272,0,17,94
3273,0,18,94
3274,0,19,94
3275,0,20,94
3276,0,21,94
3277,71,22,94
3278,0,23,94
3279,0,24,94
3280,0,25,94
3281,83,26,94
3282,0,27,94
3283,0,28,94
3284,0,29,94
3285,0,30,94
3286,0,31,94
3287,0,32,94
3288,0,33,94
3289,0,34,94
3290,0,35,94
3291,0,1,95
3292,0,2,95
3293,0,3,95
3294,0,4,95
3295,70,5,95
3296,0,6,95
3297,0,7,95
3298,0,8,95
3299,58,9,95
3300,0,10,95
3301,0,11,95
3302,0,12,95
3303,58,13,95
3304,0,14,95
3305,0,15,95
3306,63,16,95
3307,58,17,95
3308,0,18,95
3309,0,19,95
3310,0,20,95
3311,0,21,95
3312,0,22,95
3313,0,23,95
3314,69,24,95
3315,65,25,95
3316,0,26,95
3317,0,27,95
3318,0,28,95
3319,0,29,95
3320,39,30,95
3321,0,31,95
3322,0,32,95
3323,0,33,95
3324,0,34,95
3325,17,35,95
3326,0,1,96
3327,0,2,96
3328,0,3,96
3329,0,4,96
3330,0,5,96
3331,0,6,96
3332,0,7,96
3333,0,8,96
3334,0,9,96
3335,69,10,96
3336,0,11,96
3337,0,12,96
3338,0,13,96
3339,0,14,96
3340,0,15,96
3341,0,16,96
3342,0,17,96
3343,0,18,96
3344,0,19,96
3345,34,20,96
3346,0,21,96
3347,0,22,96
3348,0,23,96
3349,0,24,96
3350,0,25,96
3351,0,26,96
3352,0,27,96
3353,0,28,96
3354,69,29,96
3355,0,30,96
3356,0,31,96
3357,0,32,96
3358,0,33,96
3359,62,34,96
3360,0,35,96
3361,0,1,97
3362,0,2,97
3363,0,3,97
3364,65,4,97
3365,0,5,97
3366,0,6,97
3367,60,7,97
3368,0,8,97
3369,53,9,97
3370,0,10,97
3371,0,11,97
3372,45,12,97
3373,0,13,97
3374,20,14,97
3375,0,15,97
3376,0,16,97
3377,0,17,97
3378,0,18,97
3379,2,19,97
3380,0,20,97
3381,0,21,97
3382,78,22,97
3383,0,23,97
3384,89,24,97
3385,0,25,97
3386,0,26,97
3387,0,27,97
3388,64,28,97
3389,65,29,97
3390,0,30,97
3391,0,31,97
3392,3,32,97
3393,0,33,97
3394,0,34,97
3395,0,35,97
3396,8,1,98
3397,0,2,98
3398,0,3,98
3399,0,4,98
3400,0,5,98
3401,0,6,98
3402,0,7,98
3403,0,8,98
3404,23,9,98
3405,0,10,98
3406,0,11,98
3407,0,12,98
3408,42,13,98
3409,32,14,98
3410,0,15,98
3411,0,16,98
3412,0,17,98
3413,67,18,98
3414,88,19,98
3415,0,20,98
3416,0,21,98
3417,0,22,98
3418,0,23,98
3419,0,24,98
3420,0,25,98
3421,0,26,98
3422,0,27,98
3423,45,28,98
3424,70,29,98
3425,15,30,98
3426,0,31,98
3427,0,32,98
3428,0,33,98
3429,23,34,98
3430,0,35,98
3431,0,1,99
3432,0,2,99
3433,0,3,99
3434,0,4,99
3435,0,5,99
3436,0,6,99
3437,62,7,99
3438,0,8,99
3439,0,9,99
3440,0,10,99
3441,0,11,99
3442,0,12,99
3443,0,13,99
3444,0,14,99
3445,5,15,99
3446,0,16,99
3447,7,17,99
3448,0,18,99
3449,0,19,99
3450,0,20,99
3451,35,21,99
3452,0,22,99
3453,0,23,99
3454,0,24,99
3455,0,25,99
3456,0,26,99
3457,0,27,99
3458,0,28,99
3459,0,29,99
3460,0,30,99
3461,0,31,99
3462,0,32,99
3463,0,33,99
3464,0,34,99
3465,0,35,99
3466,0,1,100
3467,0,2,100
3468,96,3,100
3469,0,4,100
3470,0,5,100
3471,0,6,100
3472,0,7,100
3473,88,8,100
3474,44,9,100
3475,0,10,100
3476,82,11,100
3477,90,12,100
3478,21,13,100
3479,90,14,100
3480,37,15,100
3481,41,16,100
3482,0,17,100
3483,0,18,100
3484,0,19,100
3485,46,20,100
3486,0,21,100
3487,50,22,100
3488,0,23,100
3489,0,24,100
3490,17,25,100
3491,0,26,100
3492,19,27,100
3493,31,28,100
3494,0,29,100
3495,0,30,100
3496,0,31,100
3497,0,32,100
3498,0,33,100
3499,79,34,100
3500,0,35,100
3501,94,1,101
3502,0,2,101
3503,0,3,101
3504,0,4,101
3505,0,5,101
3506,0,6,101
3507,0,7,101
3508,0,8,101
3509,0,9,101
3510,0,10,101
3511,0,11,101
3512,0,12,101
3513,40,13,101
3514,0,14,101
3515,0,15,101
3516,0,16,101
3517,0,17,101
3518,0,18,101
3519,0,19,101
3520,0,20,101
3521,0,21,101
3522,0,22,101
3523,0,23,101
3524,0,24,101
3525,0,25,101
3526,15,26,101
3527,65,27,101
3528,0,28,101
3529,25,29,101
3530,0,30,101
3531,32,31,101
3532,0,32,101
3533,0,33,101
3534,0,34,101
3535,0,35,101
3536,0,1,102
3537,39,2,102
3538,0,3,102
3539,74,4,102
3540,20,5,102
3541,0,6,102
3542,0,7,102
3543,55,8,102
3544,0,9,102
3545,0,10,102
3546,31,11,102
3547,0,12,102
3548,0,13,102
3549,0,14,102
3550,0,15,102
3551,0,16,102
3552,0,17,102
3553,59,18,102
3554,0,19,102
3555,83,20,102
3556,38,21,102
3557,0,22,102
3558,0,23,102
3559,0,24,102
3560,0,25,102
3561,0,26,102
3562,0,27,102
3563,0,28,102
3564,30,29,102
3565,0,30,102
3566,0,31,102
3567,0,32,102
3568,0,33,102
3569,0,34,102
3570,0,35,102
3571,0,1,103
3572,56,2,103
3573,0,3,103
3574,0,4,103
3575,0,5,103
3576,25,6,103
3577,16,7,103
3578,0,8,103
3579,0,9,103
3580,0,10,103
3581,0,11,103
3582,77,12,103
3583,0,13,103
3584,0,14,103
3585,0,15,103
3586,0,16,103
3587,0,17,103
3588,0,18,103
3589,31,19,103
3590,0,20,103
3591,0,21,103
3592,0,22,103
3593,0,23,103
3594,0,24,103
3595,0,25,103
3596,0,26,103
3597,0,27,103
3598,0,28,103
3599,70,29,103
3600,0,30,103
3601,84,31,103
3602,0,32,103
3603,19,33,103
3604,0,34,103
3605,0,35,103
3606,31,1,104
3607,0,2,104
3608,0,3,104
3609,25,4,104
3610,0,5,104
3611,73,6,104
3612,51,7,104
3613,11,8,104
3614,53,9,104
3615,0,10,104
3616,36,11,104
3617,0,12,104
3618,0,13,104
3619,85,14,104
3620,12,15,104
3621,69,16,104
3622,0,17,104
3623,0,18,104
3624,34,19,104
3625,0,20,104
3626,94,21,104
3627,0,22,104
3628,0,23,104
3629,12,24,104
3630,0,25,104
3631,0,26,104
3632,0,27,104
3633,0,28,104
3634,0,29,104
3635,0,30,104
3636,0,31,104
3637,0,32,104
3638,60,33,104
3639,97,34,104
3640,48,35,104
3641,0,1,105
3642,0,2,105
3643,43,3,105
3644,0,4,105
3645,0,5,105
3646,0,6,105
3647,0,7,105
3648,0,8,105
3649,0,9,105
3650,0,10,105
3651,0,11,105
3652,0,12,105
3653,0,13,105
3654,0,14,105
3655,0,15,105
3656,0,16,105
3657,0,17,105
3658,0,18,105
3659,0,19,105
3660,0,20,105
3661,0,21,105
3662,45,22,105
3663,0,23,105
3664,0,24,105
3665,0,25,105
3666,65,26,105
3667,0,27,105
3668,0,28,105
3669,0,29,105
3670,0,30,105
3671,16,31,105
3672,54,32,105
3673,0,33,105
3674,0,34,105
3675,0,35,105
3676,0,1,106
3677,0,2,106
3678,0,3,106
3679,0,4,106
3680,0,5,106
3681,96,6,106
3682,49,7,106
3683,54,8,106
3684,0,9,106
3685,0,10,106
3686,0,11,106
3687,0,12,106
3688,0,13,106
3689,0,14,106
3690,0,15,106
3691,0,16,106
3692,0,17,106
3693,43,18,106
3694,0,19,106
3695,0,20,106
3696,0,21,106
3697,0,22,106
3698,0,23,106
3699,0,24,106
3700,0,25,106
3701,0,26,106
3702,0,27,106
3703,0,28,106
3704,0,29,106
3705,0,30,106
3706,0,31,106
3707,0,32,106
3708,0,33,106
3709,15,34,106
3710,0,35,106
3711,0,1,107
3712,0,2,107
3713,0,3,107
3714,87,4,107
3715,0,5,107
3716,0,6,107
3717,98,7,107
3718,0,8,107
3719,63,9,107
3720,0,10,107
3721,0,11,107
3722,88,12,107
3723,46,13,107
3724,0,14,107
3725,97,15,107
3726,0,16,107
3727,0,17,107
3728,0,18,107
3729,0,19,107
3730,0,20,107
3731,0,21,107
3732,100,22,107
3733,0,23,107
3734,0,24,107
3735,0,25,107
3736,0,26,107
3737,88,27,107
3738,0,28,107
3739,0,29,107
3740,30,30,107
3741,0,31,107
3742,0,32,107
3743,59,33,107
3744,0,34,107
3745,1,35,107
3746,0,1,108
3747,0,2,108
3748,0,3,108
3749,0,4,108
3750,0,5,108
3751,0,6,108
3752,0,7,108
3753,0,8,108
3754,0,9,108
3755,0,10,108
3756,0,11,108
3757,0,12,108
3758,0,13,108
3759,54,14,108
3760,0,15,108
3761,0,16,108
3762,0,17,108
3763,100,18,108
3764,0,19,108
3765,0,20,108
3766,0,21,108
3767,0,22,108
3768,0,23,108
3769,20,24,108
3770,0,25,108
3771,0,26,108
3772,0,27,108
3773,0,28,108
3774,0,29,108
3775,0,30,108
3776,0,31,108
3777,35,32,108
3778,0,33,108
3779,0,34,108
3780,0,35,108
3781,51,1,109
3782,0,2,109
3783,88,3,109
3784,0,4,109
3785,0,5,109
3786,0,6,109
3787,0,7,109
3788,0,8,109
3789,0,9,109
3790,0,10,109
3791,68,11,109
3792,75,12,109
3793,0,13,109
3794,0,14,109
3795,41,15,109
3796,90,16,109
3797,69,17,109
3798,0,18,109
3799,11,19,109
3800,47,20,109
3801,0,21,109
3802,0,22,109
3803,0,23,109
3804,0,24,109
3805,0,25,109
3806,49,26,109
3807,0,27,109
3808,39,28,109
3809,51,29,109
3810,16,30,109
3811,0,31,109
3812,0,32,109
3813,28,33,109
3814,0,34,109
3815,0,35,109
3816,0,1,110
3817,0,2,110
3818,0,3,110
3819,0,4,110
3820,0,5,110
3821,0,6,110
3822,0,7,110
3823,0,8,110
3824,0,9,110
3825,0,10,110
3826,0,11,110
3827,0,12,110
3828,88,13,110
3829,0,14,110
3830,0,15,110
3831,0,16,110
3832,0,17,110
3833,0,18,110
3834,0,19,110
3835,34,20,110
3836,33,21,110
3837,0,22,110
3838,0,23,110
3839,0,24,110
3840,0,25,110
3841,0,26,110
3842,75,27,110
3843,0,28,110
3844,0,29,110
3845,0,30,110
3846,0,31,110
3847,0,32,110
3848,0,33,110
3849,0,34,110
3850,0,35,110
3851,7,1,111
3852,43,2,111
3853,7,3,111
3854,0,4,111
3855,75,5,111
3856,0,6,111
3857,6,7,111
3858,0,8,111
3859,0,9,111
3860,63,10,111
3861,0,11,111
3862,0,12,111
3863,0,13,111
3864,32,14,111
3865,60,15,111
3866,0,16,111
3867,56,17,111
3868,0,18,111
3869,0,19,111
3870,0,20,111
3871,65,21,111
3872,0,22,111
3873,0,23,111
3874,0,24,111
3875,17,25,111
3876,0,26,111
3877,67,27,111
3878,0,28,111
3879,0,29,111
3880,26,30,111
3881,0,31,111
3882,0,32,111
3883,54,33,111
3884,0,34,111
3885,0,35,111
3886,15,1,112
3887,4,2,112
3888,0,3,112
3889,65,4,112
3890,0,5,112
3891,0,6,112
3892,0,7,112
3893,0,8,112
3894,0,9,112
3895,0,10,112
3896,0,11,112
3897,96,12,112
3898,34,13,112
3899,0,14,112
3900,0,15,112
3901,0,16,112
3902,0,17,112
3903,7,18,112
3904,0,19,112
3905,50,20,112
3906,0,21,112
3907,0,22,112
3908,0,23,112
3909,0,24,112
3910,63,25,112
3911,0,26,112
3912,0,27,112
3913,0,28,112
3914,5,29,112
3915,0,30,112
3916,92,31,112
3917,0,32,112
3918,0,33,112
3919,0,34,112
3920,78,35,112
3921,0,1,113
3922,0,2,113
3923,0,3,113
3924,0,4,113
3925,28,5,113
3926,0,6,113
3927,0,7,113
3928,28,8,113
3929,0,9,113
3930,0,10,113
3931,0,11,113
3932,0,12,113
3933,0,13,113
3934,0,14,113
3935,96,15,113
3936,0,16,113
3937,0,17,113
3938,0,18,113
3939,0,19,113
3940,20,20,113
3941,84,21,113
3942,0,22,113
3943,64,23,113
3944,82,24,113
3945,0,25,113
3946,0,26,113
3947,0,27,113
3948,0,28,113
3949,0,29,113
3950,0,30,113
3951,0,31,113
3952,0,32,113
3953,0,33,113
3954,60,34,113
3955,0,35,113
3956,66,1,114
3957,21,2,114
3958,71,3,114
3959,51,4,114
3960,0,5,114
3961,0,6,114
3962,0,7,114
3963,92,8,114
3964,0,9,114
3965,51,10,114
3966,3,11,114
3967,0,12,114
3968,0,13,114
3969,0,14,114
3970,4,15,114
3971,0,16,114
3972,25,17,114
3973,0,18,114
3974,0,19,114
3975,0,20,114
3976,0,21,114
3977,0,22,114
3978,0,23,114
3979,0,24,114
3980,0,25,114
3981,24,26,114
3982,0,27,114
3983,0,28,114
3984,0,29,114
3985,0,30,114
3986,51,31,114
3987,0,32,114
3988,17,33,114
3989,0,34,114
3990,0,35,114
3991,0,1,115
3992,0,2,115
3993,0,3,115
3994,0,4,115
3995,0,5,115
3996,39,6,115
3997,0,7,115
3998,97,8,115
3999,0,9,115
4000,0,10,115
4001,0,11,115
4002,0,12,115
4003,96,13,115
4004,0,14,115
4005,0,15,115
4006,0,16,115
4007,0,17,115
4008,0,18,115
4009,0,19,115
4010,0,20,115
4011,0,21,115
4012,0,22,115
4013,5,23,115
4014,44,24,115
4015,0,25,115
4016,0,26,115
4017,0,27,115
4018,0,28,115
4019,0,29,115
4020,0,30,115
4021,3,31,115
4022,15,32,115
4023,0,33,115
4024,0,34,115
4025,0,35,115
4026,0,1,116
4027,0,2,116
4028,0,3,116
4029,0,4,116
4030,0,5,116
4031,0,6,116
4032,34,7,116
4033,0,8,116
4034,99,9,116
4035,0,10,116
4036,0,11,116
4037,29,12,116
4038,0,13,116
4039,0,14,116
4040,0,15,116
4041,0,16,116
4042,79,17,116
4043,12,18,116
4044,61,19,116
4045,0,20,116
4046,6,21,116
4047,0,22,116
4048,0,23,116
4049,33,24,116
4050,34,25,116
4051,0,26,116
4052,0,27,116
4053,12,28,116
4054,32,29,116
4055,0,30,116
4056,0,31,116
4057,0,32,116
4058,0,33,116
4059,0,34,116
4060,67,35,116
4061,0,1,117
4062,0,2,117
4063,0,3,117
4064,0,4,117
4065,0,5,117
4066,0,6,117
4067,0,7,117
4068,23,8,117
4069,0,9,117
4070,0,10,117
4071,0,11,117
4072,0,12,117
4073,15,13,117
4074,40,14,117
4075,75,15,117
4076,0,16,117
4077,35,17,117
4078,33,18,117
4079,0,19,117
4080,0,20,117
4081,70,21,117
4082,0,22,117
4083,0,23,117
4084,0,24,117
4085,0,25,117
4086,0,26,117
4087,28,27,117
4088,45,28,117
4089,0,29,117
4090,0,30,117
4091,83,31,117
4092,12,32,117
4093,0,33,117
4094,0,34,117
4095,0,35,117
4096,0,1,118
4097,0,2,118
4098,73,3,118
4099,0,4,118
4100,0,5,118
4101,0,6,118
4102,8,7,118
4103,11,8,118
4104,0,9,118
4105,70,10,118
4106,0,11,118
4107,0,12,118
4108,0,13,118
4109,0,14,118
4110,0,15,118
4111,0,16,118
4112,46,17,118
4113,0,18,118
4114,0,19,118
4115,0,20,118
4116,65,21,118
4117,81,22,118
4118,64,23,118
4119,0,24,118
4120,0,25,118
4121,0,26,118
4122,24,27,118
4123,0,28,118
4124,0,29,118
4125,0,30,118
4126,0,31,118
4127,0,32,118
4128,18,33,118
4129,0,34,118
4130,4,35,118
4131,0,1,119
4132,0,2,119
4133,11,3,119
4134,0,4,119
4135,0,5,119
4136,0,6,119
4137,0,7,119
4138,0,8,119
4139,0,9,119
4140,0,10,119
4141,0,11,119
4142,31,12,119
4143,100,13,119
4144,0,14,119
4145,37,15,119
4146,0,16,119
4147,0,17,119
4148,56,18,119
4149,0,19,119
4150,0,20,119
4151,58,21,119
4152,0,22,119
4153,0,23,119
4154,0,24,119
4155,0,25,119
4156,0,26,119
4157,12,27,119
4158,0,28,119
4159,72,29,119
4160,0,30,119
4161,0,31,119
4162,0,32,119
4163,0,33,119
4164,0,34,119
4165,0,35,119
4166,0,1,120
4167,8,2,120
4168,0,3,120
4169,0,4,120
4170,0,5,120
4171,0,6,120
4172,0,7,120
4173,0,8,120
4174,0,9,120
4175,0,10,120
4176,0,11,120
4177,0,12,120
4178,0,13,120
4179,0,14,120
4180,0,15,120
4181,0,16,120
4182,0,17,120
4183,0,18,120
4184,19,19,120
4185,0,20,120
4186,0,21,120
4187,0,22,120
4188,0,23,120
4189,0,24,120
4190,0,25,120
4191,0,26,120
4192,0,27,120
4193,0,28,120
4194,0,29,120
4195,0,30,120
4196,0,31,120
4197,0,32,120
4198,0,33,120
4199,0,34,120
4200,0,35,120
4201,7,1,121
4202,75,2,121
4203,0,3,121
4204,0,4,121
4205,59,5,121
4206,80,6,121
4207,0,7,121
4208,0,8,121
4209,0,9,121
4210,0,10,121
4211,100,11,121
4212,0,12,121
4213,0,13,121
4214,2,14,121
4215,0,15,121
4216,10,16,121
4217,0,17,121
4218,0,18,121
4219,42,19,121
4220,34,20,121
4221,0,21,121
4222,0,22,121
4223,0,23,121
4224,0,24,121
4225,0,25,121
4226,0,26,121
4227,0,27,121
4228,8,28,121
4229,0,29,121
4230,0,30,121
4231,0,31,121
4232,0,32,121
4233,41,33,121
4234,94,34,121
4235,0,35,121
4236,59,1,122
4237,0,2,122
4238,4,3,122
4239,82,4,122
4240,0,5,122
4241,34,6,122
4242,0,7,122
4243,0,8,122
4244,0,9,122
4245,0,10,122
4246,0,11,122
4247,0,12,122
4248,3,13,122
4249,0,14,122
4250,0,15,122
4251,0,16,122
4252,0,17,122
4253,0,18,122
4254,0,19,122
4255,50,20,122
4256,0,21,122
4257,0,22,122
4258,0,23,122
4259,0,24,122
4260,0,25,122
4261,0,26,122
4262,0,27,122
4263,0,28,122
4264,0,29,122
4265,0,30,122
4266,51,31,122
4267,0,32,122
4268,73,33,122
4269,73,34,122
4270,0,35,122
4271,0,1,123
4272,0,2,123
4273,14,3,123
4274,99,4,123
4275,0,5,123
4276,0,6,123
4277,0,7,123
4278,0,8,123
4279,0,9,123
4280,9,10,123
4281,0,11,123
4282,0,12,123
4283,0,13,123
4284,0,14,123
4285,3,15,123
4286,17,16,123
4287,0,17,123
4288,0,18,123
4289,0,19,123
4290,0,20,123
4291,39,21,123
4292,0,22,123
4293,0,23,123
4294,0,24,123
4295,13,25,123
4296,0,26,123
4297,0,27,123
4298,0,28,123
4299,5,29,123
4300,0,30,123
4301,0,31,123
4302,0,32,123
4303,0,33,123
4304,0,34,123
4305,0,35,123
4306,0,1,124
4307,49,2,124
4308,0,3,124
4309,75,4,124
4310,79,5,124
4311,69,6,124
4312,0,7,124
4313,0,8,124
4314,26,9,124
4315,0,10,124
4316,0,11,124
4317,0,12,124
4318,0,13,124
4319,0,14,124
4320,0,15,124
4321,67,16,124
4322,0,17,124
4323,0,18,124
4324,0,19,124
4325,6,20,124
4326,58,21,124
4327,0,22,124
4328,0,23,124
4329,0,24,124
4330,0,25,124
4331,72,26,124
4332,0,27,124
4333,0,28,124
4334,0,29,124
4335,5,30,124
4336,0,31,124
4337,0,32,124
4338,49,33,124
4339,3,34,124
4340,0,35,124
4341,0,1,125
4342,0,2,125
4343,11,3,125
4344,93,4,125
4345,0,5,125
4346,0,6,125
4347,0,7,125
4348,0,8,125
4349,0,9,125
4350,84,10,125
4351,0,11,125
4352,0,12,125
4353,42,13,125
4354,0,14,125
4355,0,15,125
4356,0,16,125
4357,0,17,125
4358,0,18,125
4359,0,19,125
4360,0,20,125
4361,0,21,125
4362,0,22,125
4363,51,23,125
4364,0,24,125
4365,0,25,125
4366,0,26,125
4367,75,27,125
4368,0,28,125
4369,0,29,125
4370,0,30,125
4371,0,31,125
4372,0,32,125
4373,0,33,125
4374,0,34,125
4375,0,35,125
4376,0,1,126
4377,0,2,126
4378,0,3,126
4379,0,4,126
4380,0,5,126
4381,0,6,126
4382,0,7,126
4383,0,8,126
4384,0,9,126
4385,0,10,126
4386,0,11,126
4387,0,12,126
4388,0,13,126
4389,0,14,126
4390,0,15,126
4391,0,16,126
4392,0,17,126
4393,0,18,126
4394,0,19,126
4395,0,20,126
4396,0,21,126
4397,0,22,126
4398,0,23,126
4399,0,24,126
4400,0,25,126
4401,35,26,126
4402,0,27,126
4403,0,28,126
4404,0,29,126
4405,0,30,126
4406,0,31,126
4407,0,32,126
4408,0,33,126
4409,0,34,126
4410,0,35,126
4411,0,1,127
4412,37,2,127
4413,13,3,127
4414,0,4,127
4415,37,5,127
4416,0,6,127
4417,0,7,127
4418,99,8,127
4419,0,9,127
4420,41,10,127
4421,0,11,127
4422,100,12,127
4423,58,13,127
4424,17,14,127
4425,29,15,127
4426,0,16,127
4427,83,17,127
4428,0,18,127
4429,47,19,127
4430,3,20,127
4431,0,21,127
4432,73,22,127
4433,0,23,127
4434,0,24,127
4435,0,25,127
4436,0,26,127
4437,44,27,127
4438,0,28,127
4439,0,29,127
4440,0,30,127
4441,0,31,127
4442,0,32,127
4443,75,33,127
4444,0,34,127
4445,0,35,127
4446,78,1,128
4447,0,2,128
4448,0,3,128
4449,21,4,128
4450,76,5,128
4451,0,6,128
4452,28,7,128
4453,52,8,128
4454,0,9,128
4455,18,10,128
4456,0,11,128
4457,0,12,128
4458,7,13,128
4459,0,14,128
4460,0,15,128
4461,93,16,128
4462,72,17,128
4463,0,18,128
4464,84,19,128
4465,93,20,128
4466,0,21,128
4467,0,22,128
4468,0,23,128
4469,59,24,128
4470,15,25,128
4471,0,26,128
4472,0,27,128
4473,0,28,128
4474,32,29,128
4475,0,30,128
4476,0,31,128
4477,0,32,128
4478,0,33,128
4479,57,34,128
4480,0,35,128
4481,30,1,129
4482,0,2,129
4483,0,3,129
4484,88,4,129
4485,0,5,129
4486,0,6,129
4487,0,7,129
4488,0,8,129
4489,0,9,129
4490,0,10,129
4491,0,11,129
4492,0,12,129
4493,0,13,129
4494,0,14,129
4495,0,15,129
4496,0,16,129
4497,0,17,129
4498,26,18,129
4499,0,19,129
4500,0,20,129
4501,57,21,129
4502,0,22,129
4503,0,23,129
4504,0,24,129
4505,0,25,129
4506,44,26,129
4507,0,27,129
4508,0,28,129
4509,0,29,129
4510,0,30,129
4511,0,31,129
4512,0,32,129
4513,0,33,129
4514,0,34,129
4515,0,35,129
4516,0,1,130
4517,0,2,130
4518,0,3,130
4519,77,4,130
4520,0,5,130
4521,0,6,130
4522,0,7,130
4523,0,8,130
4524,0,9,130
4525,0,10,130
4526,0,11,130
4527,0,12,130
4528,2,13,130
4529,0,14,130
4530,0,15,130
4531,0,16,130
4532,0,17,130
4533,0,18,130
4534,0,19,130
4535,0,20,130
4536,89,21,130
4537,0,22,130
4538,0,23,130
4539,0,24,130
4540,0,25,130
4541,0,26,130
4542,13,27,130
4543,0,28,130
4544,0,29,130
4545,0,30,130
4546,0,31,130
4547,0,32,130
4548,0,33,130
4549,0,34,130
4550,25,35,130
4551,0,1,131
4552,52,2,131
4553,0,3,131
4554,0,4,131
4555,0,5,131
4556,96,6,131
4557,2,7,131
4558,38,8,131
4559,0,9,131
4560,58,10,131
4561,0,11,131
4562,0,12,131
4563,0,13,131
4564,54,14,131
4565,0,15,131
4566,0,16,131
4567,0,17,131
4568,63,18,131
4569,0,19,131
4570,0,20,131
4571,84,21,131
4572,85,22,131
4573,0,23,131
4574,0,24,131
4575,0,25,131
4576,0,26,131
4577,0,27,131
4578,28,28,131
4579,0,29,131
4580,0,30,131
4581,0,31,131
4582,7,32,131
4583,57,33,131
4584,78,34,131
4585,31,35,131
4586,0,1,132
4587,0,2,132
4588,84,3,132
4589,0,4,132
4590,0,5,132
4591,30,6,132
4592,94,7,132
4593,9,8,132
4594,25,9,132
4595,96,10,132
4596,0,11,132
4597,86,12,132
4598,0,13,132
4599,0,14,132
4600,0,15,132
4601,51,16,132
4602,19,17,132
4603,0,18,132
4604,56,19,132
4605,0,20,132
4606,0,21,132
4607,0,22,132
4608,80,23,132
4609,0,24,132
4610,0,25,132
4611,30,26,132
4612,47,27,132
4613,0,28,132
4614,0,29,132
4615,26,30,132
4616,0,31,132
4617,0,32,132
4618,0,33,132
4619,0,34,132
4620,0,35,132
4621,0,1,133
4622,0,2,133
4623,0,3,133
4624,42,4,133
4625,20,5,133
4626,0,6,133
4627,17,7,133
4628,0,8,133
4629,0,9,133
4630,0,10,133
4631,0,11,133
4632,0,12,133
4633,0,13,133
4634,0,14,133
4635,0,15,133
4636,50,16,133
4637,17,17,133
4638,0,18,133
4639,0,19,133
4640,0,20,133
4641,0,21,133
4642,0,22,133
4643,0,23,133
4644,86,24,133
4645,0,25,133
4646,0,26,133
4647,0,27,133
4648,0,28,133
4649,33,29,133
4650,0,30,133
4651,0,31,133
4652,0,32,133
4653,0,33,133
4654,86,34,133
4655,17,35,133
4656,0,1,134
4657,0,2,134
4658,7,3,134
4659,0,4,134
4660,0,5,134
4661,0,6,134
4662,0,7,134
4663,0,8,134
4664,0,9,134
4665,0,10,134
4666,0,11,134
4667,0,12,134
4668,0,13,134
4669,0,14,134
4670,0,15,134
4671,0,16,134
4672,60,17,134
4673,0,18,134
4674,0,19,134
4675,0,20,134
4676,0,21,134
4677,0,22,134
4678,0,23,134
4679,0,24,134
4680,0,25,134
4681,97,26,134
4682,87,27,134
4683,0,28,134
4684,0,29,134
4685,88,30,134
4686,0,31,134
4687,67,32,134
4688,0,33,134
4689,0,34,134
4690,0,35,134
4691,0,1,135
4692,0,2,135
4693,0,3,135
4694,0,4,135
4695,0,5,135
4696,0,6,135
4697,0,7,135
4698,0,8,135
4699,0,9,135
4700,0,10,135
4701,0,11,135
4702,0,12,135
4703,0,13,135
4704,0,14,135
4705,0,15,135
4706,0,16,135
4707,1,17,135
4708,0,18,135
4709,0,19,135
4710,0,20,135
4711,0,21,135
4712,0,22,135
4713,0,23,135
4714,72,24,135
4715,11,25,135
4716,90,26,135
4717,0,27,135
4718,35,28,135
4719,19,29,135
4720,0,30,135
4721,0,31,135
4722,87,32,135
4723,0,33,135
4724,0,34,135
4725,0,35,135
4726,0,1,136
4727,0,2,136
4728,0,3,136
4729,0,4,136
4730,77,5,136
4731,0,6,136
4732,0,7,136
4733,0,8,136
4734,0,9,136
4735,0,10,136
4736,0,11,136
4737,0,12,136
4738,9,13,136
4739,0,14,136
4740,0,15,136
4741,0,16,136
4742,59,17,136
4743,0,18,136
4744,0,19,136
4745,0,20,136
4746,15,21,136
4747,69,22,136
4748,0,23,136
4749,59,24,136
4750,0,25,136
4751,0,26,136
4752,0,27,136
4753,0,28,136
4754,0,29,136
4755,93,30,136
4756,0,31,136
4757,0,32,136
4758,0,33,136
4759,34,34,136
4760,57,35,136
4761,0,1,137
4762,17,2,137
4763,0,3,137
4764,0,4,137
4765,0,5,137
4766,0,6,137
4767,0,7,137
4768,0,8,137
4769,0,9,137
4770,75,10,137
4771,0,11,137
